sample_id,filename,mag_raw,mag_bucket,pixel_um,pixel_source,mag_read_error,pixel_read_error
C01-L,C01-L-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-L,C01-L-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-L,C01-L-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-L,C01-L-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-L,C01-L-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-L,C01-L-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-L,C01-L-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-L,C01-L-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-L,C01-L-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-L,C01-L-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-L,C01-L-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-L,C01-L-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-M,C01-M-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-M,C01-M-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-M,C01-M-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-M,C01-M-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-M,C01-M-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-M,C01-M-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-M,C01-M-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-M,C01-M-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-M,C01-M-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-M,C01-M-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-M,C01-M-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-M,C01-M-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-S,C01-S-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-S,C01-S-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-S,C01-S-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-S,C01-S-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-S,C01-S-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-S,C01-S-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-S,C01-S-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-S,C01-S-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C01-S,C01-S-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C01-S,C01-S-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C01-S,C01-S-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C01-S,C01-S-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-L,C02-L-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-L,C02-L-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-L,C02-L-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-L,C02-L-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-L,C02-L-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-L,C02-L-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-L,C02-L-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-L,C02-L-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-L,C02-L-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-L,C02-L-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-L,C02-L-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-L,C02-L-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-M,C02-M-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-M,C02-M-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-M,C02-M-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-M,C02-M-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-M,C02-M-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-M,C02-M-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-M,C02-M-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-M,C02-M-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-M,C02-M-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-M,C02-M-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-M,C02-M-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-M,C02-M-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-S,C02-S-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-S,C02-S-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-S,C02-S-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-S,C02-S-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-S,C02-S-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-S,C02-S-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-S,C02-S-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-S,C02-S-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C02-S,C02-S-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C02-S,C02-S-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C02-S,C02-S-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C02-S,C02-S-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-L,C03-L-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-L,C03-L-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-L,C03-L-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-L,C03-L-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-L,C03-L-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-L,C03-L-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-L,C03-L-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-L,C03-L-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-L,C03-L-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-L,C03-L-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-L,C03-L-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-L,C03-L-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-M,C03-M-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-M,C03-M-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-M,C03-M-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-M,C03-M-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-M,C03-M-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-M,C03-M-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-M,C03-M-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-M,C03-M-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-M,C03-M-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-M,C03-M-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-M,C03-M-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-M,C03-M-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-S,C03-S-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-S,C03-S-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-S,C03-S-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-S,C03-S-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-S,C03-S-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-S,C03-S-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-S,C03-S-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-S,C03-S-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C03-S,C03-S-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C03-S,C03-S-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C03-S,C03-S-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C03-S,C03-S-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-L,C04-L-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-L,C04-L-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-L,C04-L-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-L,C04-L-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-L,C04-L-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-L,C04-L-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-L,C04-L-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-L,C04-L-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-L,C04-L-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-L,C04-L-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-L,C04-L-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-L,C04-L-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-M,C04-M-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-M,C04-M-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-M,C04-M-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-M,C04-M-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-M,C04-M-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-M,C04-M-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-M,C04-M-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-M,C04-M-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-M,C04-M-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-M,C04-M-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-M,C04-M-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-M,C04-M-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-S,C04-S-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-S,C04-S-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-S,C04-S-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-S,C04-S-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-S,C04-S-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-S,C04-S-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-S,C04-S-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-S,C04-S-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C04-S,C04-S-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C04-S,C04-S-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C04-S,C04-S-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C04-S,C04-S-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C05-L,C05-L-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
