sample_id,precursor,filename,d_um,D_f,r2,n_scales
C06-S,S,C06-S-08.tif,3.28524863163696,,,0
C06-S,S,C06-S-08.tif,7.835325076332686,1.0793249326276708,0.9156509197217861,7
C06-S,S,C06-S-08.tif,6.171907486155938,1.0403044475637684,0.6763286206789538,7
C06-S,S,C06-S-08.tif,4.5979675205253,1.047178410496268,0.6410667760561134,6
C06-S,S,C06-S-08.tif,9.800838805320971,1.088005712774281,0.8480379637576483,8
C06-S,S,C06-S-08.tif,7.9559374779274865,1.0806503930885785,0.9085563190764359,8
C06-S,S,C06-S-08.tif,3.6859604338129857,,,0
C06-S,S,C06-S-08.tif,6.526871199619697,1.0799638123450468,0.9118440655776723,6
C06-S,S,C06-S-08.tif,8.691950874326638,1.0584825090038237,0.9908916214587115,6
C06-S,S,C06-S-08.tif,5.1019442743663515,,,0
C06-S,S,C06-S-08.tif,6.9872607784436855,1.0762730445344801,0.8265523829365446,6
C06-S,S,C06-S-08.tif,3.5454909202859826,,,0
C06-S,S,C06-S-08.tif,7.055077904347984,1.0309824061792978,0.9691233517330409,6
C06-S,S,C06-S-08.tif,3.085953743077969,,,0
C06-S,S,C06-S-08.tif,8.125693785597061,1.028931238383301,0.759722239197356,7
C06-S,S,C06-S-08.tif,3.28524863163696,,,0
C06-S,S,C06-S-08.tif,5.520321875953807,1.0762870704901715,0.8731256033598234,6
C06-S,S,C06-S-08.tif,2.9919431602475193,,,0
C06-S,S,C06-S-08.tif,9.067314230509467,1.0532046130685815,0.9236646938480886,8
C06-S,S,C06-S-08.tif,2.54474264769613,,,0
C06-S,S,C06-S-08.tif,10.852148784363214,1.0754260233921185,0.7903893502468546,7
C06-S,S,C06-S-08.tif,3.3141093496987777,,,0
C06-S,S,C06-S-08.tif,7.757967413434719,1.0527105039173639,0.7759085083202578,7
C06-S,S,C06-S-08.tif,2.938415705331363,,,0
C06-S,S,C06-S-08.tif,6.349370136900588,1.0713886395510648,0.7261505867355105,6
C06-S,S,C06-S-08.tif,5.456701584028908,1.043089720500659,0.9228910721507191,5
C06-S,S,C06-S-08.tif,2.196597973132827,,,0
C06-S,S,C06-S-08.tif,2.817077460835509,,,0
C06-S,S,C06-S-08.tif,7.638384887552759,1.069804932225899,0.7343587196090953,7
C06-S,S,C06-S-08.tif,3.167176934009081,,,0
C06-S,S,C06-S-08.tif,4.1094585159725545,,,0
C06-S,S,C06-S-08.tif,3.6945624535251254,,,0
C06-S,S,C06-S-08.tif,3.342720896492735,,,0
C06-S,S,C06-S-08.tif,7.431960772610292,1.089422808011478,0.9339943790264473,7
C06-S,S,C06-S-08.tif,4.436338021664,,,0
C06-S,S,C06-S-08.tif,5.468323964787487,,,0
C06-S,S,C06-S-08.tif,3.47312634940454,,,0
C06-S,S,C06-S-08.tif,5.560428530039174,1.0802623120546733,0.875531923977167,6
C06-S,S,C06-S-08.tif,3.9919090976696427,,,0
C06-S,S,C06-S-08.tif,6.713870447631042,1.0869796317624336,0.8506263565742902,6
C06-S,S,C06-S-08.tif,3.572249721942558,,,0
C06-S,S,C06-S-08.tif,10.200777132728449,1.0964572034266158,0.7405032954699083,8
C06-S,S,C06-S-08.tif,4.246224505961664,,,0
C06-S,S,C06-S-08.tif,1.7456790545267524,,,0
C06-S,S,C06-S-08.tif,7.444763470769674,1.0437741916351262,0.9790406086229996,6
C06-S,S,C06-S-08.tif,3.720249176209294,,,0
C06-S,S,C06-S-08.tif,11.983676664805643,1.0814884866317895,0.8612109403427182,8
C06-S,S,C06-S-08.tif,8.861936467824528,1.0703366144708697,0.8430291762134594,7
C06-S,S,C06-S-08.tif,4.982326235288772,,,0
C06-S,S,C06-S-08.tif,4.93752598892475,,,0
C06-S,S,C06-S-08.tif,3.8543549897343925,,,0
C06-S,S,C06-S-08.tif,7.915937538855608,1.037024831500896,0.9468585059016162,6
C06-S,S,C06-S-08.tif,5.919885696215282,1.0520459955320356,0.8731339414541286,6
C06-S,S,C06-S-08.tif,7.453286385376056,1.0787633361992843,0.8883667984569654,7
C06-S,S,C06-S-08.tif,8.95812914902176,1.080675231958514,0.740238912353318,7
C06-S,S,C06-S-08.tif,5.345028672818396,,,0
C06-S,S,C06-S-08.tif,3.0653116803502,,,0
C06-S,S,C06-S-08.tif,6.073399489064991,,,0
C06-S,S,C06-S-08.tif,3.226752880450537,,,0
C06-S,S,C06-S-08.tif,5.2913084282609875,1.0552784084557327,0.8741534836041113,5
C06-S,S,C06-S-08.tif,6.073399489064991,1.0440562460955705,0.9454627673280621,6
C06-S,S,C06-S-08.tif,5.622875320924713,,,0
C06-S,S,C06-S-08.tif,8.80083133019779,1.053500142671351,0.8257386390235917,7
C06-S,S,C06-S-08.tif,4.507323937336815,,,0
C06-S,S,C06-S-08.tif,3.7710977650098934,,,0
C06-S,S,C06-S-08.tif,4.268592831966727,,,0
C06-S,S,C06-S-08.tif,4.570268668946549,1.0372336655801258,0.9258865075630338,5
C06-S,S,C06-S-08.tif,3.3236738987336945,,,0
C06-S,S,C06-S-08.tif,2.167502675625957,,,0
C06-S,S,C06-S-08.tif,6.2991767003107,1.0658277413325674,0.9498556719361528,6
C06-S,S,C06-S-08.tif,4.268592831966727,,,0
C06-S,S,C06-S-08.tif,4.464867820654131,,,0
C06-S,S,C06-S-08.tif,3.5454909202859826,,,0
C06-S,S,C06-S-08.tif,7.753874578851027,1.0627803103645967,0.8000768906388844,8
C06-S,S,C06-S-08.tif,5.020408263779298,,,0
C06-S,S,C06-S-08.tif,2.2110020486046644,,,0
C06-S,S,C06-S-08.tif,2.678446672979338,,,0
C06-S,S,C06-S-08.tif,3.762670720366032,,,0
C06-S,S,C06-S-08.tif,10.166488709215441,1.0613509974169348,0.7744893874634537,8
C06-S,S,C06-S-08.tif,4.982326235288772,1.0627656462896993,0.8633766915432772,5
C06-S,S,C06-S-08.tif,5.3032932871670715,1.0416793816638052,0.9894485799125642,5
C06-S,S,C06-S-08.tif,2.3636606135239884,,,0
C06-S,S,C06-S-08.tif,2.54474264769613,,,0
C06-S,S,C06-S-08.tif,9.27841144592807,1.067642350479186,0.899825482455376,7
C06-S,S,C06-S-08.tif,6.2991767003107,1.0676508013333057,0.903887809067443,6
C06-S,S,C06-S-08.tif,9.363551892524466,1.0544213679802663,0.9534379173280055,8
C06-S,S,C06-S-08.tif,3.1369646987543267,,,0
C06-S,S,C06-S-08.tif,5.634154921671018,1.0462930698138715,0.6303492898720979,5
C06-S,S,C06-S-08.tif,4.422004097209329,,,0
C06-S,S,C06-S-08.tif,3.3616599766446864,,,0
C06-S,S,C06-S-08.tif,4.464867820654131,,,0
C06-S,S,C06-S-08.tif,5.531810591556775,,,0
C06-S,S,C06-S-08.tif,3.6945624535251254,,,0
C06-S,S,C06-S-08.tif,2.481587823589891,,,0
C06-S,S,C06-S-08.tif,3.265866464653287,,,0
C06-S,S,C06-S-08.tif,5.5547167375403435,1.0352624788616018,0.8786747313070826,6
C06-S,S,C06-S-08.tif,5.083244354607721,,,0
C06-S,S,C06-S-08.tif,4.34962598416327,,,0
C06-S,S,C06-S-08.tif,3.197103680115411,,,0
C06-S,S,C06-S-08.tif,3.9839491513691385,,,0
C06-S,S,C06-S-08.tif,4.385964343097444,,,0
C06-S,S,C06-S-08.tif,8.544619000704271,1.0545194969467728,0.9321803329749072,7
C06-S,S,C06-S-08.tif,7.5506084668572235,1.0585205717225357,0.8117691144560605,7
C06-S,S,C06-S-08.tif,3.1369646987543267,,,0
C06-S,S,C06-S-08.tif,4.507323937336815,,,0
C06-S,S,C06-S-08.tif,3.7542247597256413,,,0
C06-S,S,C06-S-08.tif,3.9439084451697126,,,0
C06-S,S,C06-S-08.tif,2.507040672369551,,,0
C06-S,S,C06-S-08.tif,3.3332110026949113,,,0
C06-S,S,C06-S-08.tif,5.3628158390288885,,,0
C06-S,S,C06-S-08.tif,2.737062950830321,,,0
C06-S,S,C06-S-08.tif,6.109876690843634,1.0608875727104383,0.8134154750705725,7
C06-S,S,C06-S-08.tif,3.9998532032338936,,,0
C06-S,S,C06-S-08.tif,6.104679006626931,,,0
C06-S,S,C06-S-08.tif,5.941295840951316,1.0491607353483077,0.8935638091702911,6
C06-S,S,C06-S-08.tif,4.853228476755571,,,0
C06-S,S,C06-S-08.tif,5.695793458191785,1.057880792521532,0.8744530461803712,5
C06-S,S,C06-S-08.tif,3.5004383795485454,,,0
C06-S,S,C06-S-08.tif,2.9919431602475193,,,0
C06-S,S,C06-S-12.tif,2.3366464621758762,,,0
C06-S,S,C06-S-12.tif,2.4558711935816286,,,0
C06-S,S,C06-S-12.tif,1.9023096466344362,,,0
C06-S,S,C06-S-12.tif,2.3636606135239884,,,0
C06-S,S,C06-S-12.tif,3.0653116803502,,,0
C06-S,S,C06-S-12.tif,2.2253128908755286,,,0
C06-S,S,C06-S-12.tif,3.6686958872205877,,,0
C06-S,S,C06-S-12.tif,4.707133286153054,1.0643344026994084,0.8556035344045685,5
C06-S,S,C06-S-12.tif,2.390369490821483,,,0
C06-S,S,C06-S-12.tif,7.474551154366794,1.0784724464702575,0.6536711045048615,7
C06-S,S,C06-S-12.tif,6.680691922550688,1.0399128738453087,0.9375942270789024,6
C06-S,S,C06-S-12.tif,8.750189052558355,1.0653407939414175,0.9435375999705722,6
C06-S,S,C06-S-12.tif,6.166762085106327,1.076682774011227,0.8582089678368993,6
C06-S,S,C06-S-12.tif,1.9679257112832156,,,0
C06-S,S,C06-S-12.tif,3.0653116803502,,,0
C06-S,S,C06-S-12.tif,1.9999266016169468,,,0
C06-S,S,C06-S-12.tif,6.756289145517565,1.06159414366907,0.9419753979283506,6
C06-S,S,C06-S-12.tif,6.243497870965171,1.0341328429852068,0.9685329031566305,6
C06-S,S,C06-S-12.tif,3.371089616420414,,,0
C06-S,S,C06-S-12.tif,2.8395246480833722,,,0
C06-S,S,C06-S-12.tif,3.3236738987336945,,,0
C06-S,S,C06-S-12.tif,9.699914009084784,1.0594186781584287,0.9308349259353876,7
C06-S,S,C06-S-12.tif,2.7830672306394435,,,0
C06-S,S,C06-S-12.tif,5.508809200490484,,,0
C06-S,S,C06-S-12.tif,6.89580054226642,1.0787675885389798,0.8404540102016661,6
C06-S,S,C06-S-12.tif,6.389240984832801,1.0318371896698995,0.9409636034807073,6
C06-S,S,C06-S-12.tif,6.404128556826101,1.048324981684976,0.7638312861864469,7
C06-S,S,C06-S-12.tif,5.622875320924713,,,0
C06-S,S,C06-S-12.tif,3.6945624535251254,,,0
C06-S,S,C06-S-12.tif,3.9919090976696427,,,0
C06-S,S,C06-S-12.tif,5.909151533809971,1.0897146152210109,0.8823488817441381,6
C06-S,S,C06-S-12.tif,2.8395246480833722,,,0
C06-S,S,C06-S-12.tif,4.238742166217072,,,0
C06-S,S,C06-S-12.tif,3.454798377937929,,,0
C06-S,S,C06-S-12.tif,5.249145936192507,1.0488038949849474,0.9884600675005581,5
C06-S,S,C06-S-12.tif,2.5196706801242796,,,0
C06-S,S,C06-S-12.tif,8.607543187481761,1.0886939164117995,0.7509949599470263,7
C06-S,S,C06-S-12.tif,4.117175815757948,,,0
C06-S,S,C06-S-12.tif,7.175533717237639,1.0576895767842827,0.9471935660187452,5
C06-S,S,C06-S-12.tif,3.1369646987543267,,,0
C06-S,S,C06-S-12.tif,4.2237377220823085,,,0
C06-S,S,C06-S-12.tif,2.7254405503413945,,,0
C06-S,S,C06-S-12.tif,8.41735957131819,1.0606392604868051,0.8262568823092984,7
C06-S,S,C06-S-12.tif,4.995052504385949,,,0
C06-S,S,C06-S-12.tif,2.7830672306394435,,,0
C06-S,S,C06-S-12.tif,3.4363726552102856,,,0
C06-S,S,C06-S-12.tif,7.461799565061878,1.0439655716737521,0.6641071344707634,6
C06-S,S,C06-S-12.tif,6.7280397291976355,1.0596854961505497,0.7503662928966853,6
C06-S,S,C06-S-12.tif,9.929548701849273,1.0533595445583241,0.8176321907477777,8
C06-S,S,C06-S-12.tif,6.036701875215923,1.0311936757598734,0.8535468242114701,6
C06-S,S,C06-S-12.tif,5.941295840951316,1.0560427320141177,0.8616134499198131,6
C06-S,S,C06-S-12.tif,7.899880853887119,1.099522930709636,0.872568951750029,7
C06-S,S,C06-S-12.tif,6.89580054226642,1.0428459223699882,0.6295238257846276,6
C06-S,S,C06-S-12.tif,4.514361137464771,,,0
C06-S,S,C06-S-12.tif,2.938415705331363,,,0
C06-S,S,C06-S-12.tif,3.935851422566431,,,0
C06-S,S,C06-S-12.tif,6.546296454475322,,,0
C06-S,S,C06-S-12.tif,3.677338292334829,,,0
C06-S,S,C06-S-12.tif,2.8948812141238016,,,0
C06-S,S,C06-S-12.tif,5.1944341779621475,1.0428510725860014,0.8611761340873391,5
C06-S,S,C06-S-12.tif,7.931961720313236,1.0457907569494143,0.8919570340800902,8
C06-S,S,C06-S-12.tif,14.206563810094124,1.0814821706061613,0.8428477384638706,8
C06-S,S,C06-S-12.tif,1.9999266016169468,,,0
C06-S,S,C06-S-12.tif,8.428665633595289,1.0620461011367457,0.9085797683610574,8
C06-S,S,C06-S-12.tif,2.3230215853143203,,,0
C06-S,S,C06-S-12.tif,6.941681291470363,1.0501305625405954,0.8359754994557305,6
C06-S,S,C06-S-12.tif,6.551143768323128,1.0470299736107755,0.8714294331238087,6
C06-S,S,C06-S-12.tif,3.3141093496987777,,,0
C06-S,S,C06-S-12.tif,10.564603878601714,1.0434890585056154,0.743856280345796,8
C06-S,S,C06-S-12.tif,8.600164237829306,1.0408735780687897,0.8550117468238165,7
C06-S,S,C06-S-12.tif,3.9599733118553386,,,0
C06-S,S,C06-S-12.tif,3.677338292334829,,,0
C06-S,S,C06-S-12.tif,3.371089616420414,,,0
C06-S,S,C06-S-12.tif,4.93752598892475,1.0656670908182908,0.9453677576346011,5
C06-S,S,C06-S-12.tif,9.230389770364528,1.0811387999536757,0.8598880829850505,8
C06-S,S,C06-S-12.tif,7.068563251928038,1.0554217170710662,0.7127375353093883,7
C06-S,S,C06-S-12.tif,2.0314234463992653,,,0
C06-S,S,C06-S-12.tif,3.3522038117053645,,,0
C06-S,S,C06-S-12.tif,7.9838181953392855,1.0847428845505926,0.9087786334272682,7
C06-S,S,C06-S-12.tif,4.124878677152203,,,0
C06-S,S,C06-S-12.tif,7.294000549630446,1.0501180825027503,0.9358246363266136,7
C06-S,S,C06-S-12.tif,2.54474264769613,,,0
C06-S,S,C06-S-12.tif,3.616407760849512,,,0
C06-S,S,C06-S-12.tif,5.822565877319402,1.0463378305825164,0.905268680209368,6
C06-S,S,C06-S-12.tif,6.973618212656119,1.0635635794395306,0.8512858005972354,7
C06-S,S,C06-S-12.tif,4.93752598892475,,,0
C06-S,S,C06-S-12.tif,4.414819682883245,,,0
C06-S,S,C06-S-12.tif,3.4363726552102856,,,0
C06-S,S,C06-S-12.tif,2.138011469127358,,,0
C06-S,S,C06-S-12.tif,6.690188291128999,1.0669994341444036,0.9443947000522761,7
C06-S,S,C06-S-12.tif,6.637790139328675,1.0418851051662614,0.8831447887104616,6
C06-S,S,C06-S-12.tif,3.887158602416619,,,0
C06-S,S,C06-S-12.tif,3.3522038117053645,,,0
C06-S,S,C06-S-12.tif,6.409083395909149,1.066421882163343,0.855376945266414,6
C06-S,S,C06-S-12.tif,5.0582035897342195,1.045340708136056,0.8941031408068496,6
C06-S,S,C06-S-12.tif,6.746885815775521,1.0894498768213374,0.8290299006515469,7
C06-S,S,C06-S-12.tif,1.9023096466344362,,,0
C06-S,S,C06-S-12.tif,10.416332000612796,1.0690753402575912,0.8628499993544677,8
C06-S,S,C06-S-12.tif,5.526069219390664,1.0311509028588797,0.5835648391401754,6
C06-S,S,C06-S-12.tif,3.371089616420414,,,0
C06-S,S,C06-S-12.tif,5.014081344739102,1.0491721972651058,0.6188596297249631,6
C06-S,S,C06-S-12.tif,5.1019442743663515,,,0
C06-S,S,C06-S-12.tif,8.968753539965386,1.090952435744843,0.7294011951128708,7
C06-S,S,C06-S-12.tif,5.415826839329719,,,0
C06-S,S,C06-S-12.tif,4.8138240752456385,,,0
C06-S,S,C06-S-12.tif,3.2365755907839726,,,0
C06-S,S,C06-S-12.tif,3.2365755907839726,,,0
C06-S,S,C06-S-12.tif,7.0280295827665995,1.0515607297260803,0.9442553539613595,5
C06-S,S,C06-S-12.tif,2.630613420201259,,,0
C06-S,S,C06-S-12.tif,4.422004097209329,,,0
C06-S,S,C06-S-12.tif,5.273280067746964,,,0
C06-S,S,C06-S-12.tif,6.803110836335556,1.0602137134192962,0.9179804057267544,6
C06-S,S,C06-S-12.tif,6.666422005389823,1.0365829512699285,0.49977730457177183,7
C06-S,S,C06-S-12.tif,2.046990137236486,,,0
C06-S,S,C06-S-12.tif,6.746885815775521,1.063137278720654,0.8998672239873673,6
C06-S,S,C06-S-12.tif,2.9491989184693517,,,0
C06-S,S,C06-S-12.tif,5.734673045773384,1.0439459296214917,0.7346135684746156,6
C06-S,S,C06-S-12.tif,2.2110020486046644,,,0
C06-S,S,C06-S-12.tif,6.690188291128999,1.0564192539265547,0.9047774030601894,6
C06-S,S,C06-S-12.tif,8.40603830248076,1.0516583105583617,0.9190556937753155,8
C06-S,S,C06-S-12.tif,5.001403495513547,,,0
C06-S,S,C06-S-12.tif,5.5547167375403435,1.0555683988775448,0.7914947616679578,6
C06-S,S,C06-S-12.tif,9.319375934057085,1.051032018764948,0.9173184273652631,8
C06-S,S,C06-S-12.tif,8.30727436981236,1.048897799226687,0.955382992262004,6
C06-S,S,C06-S-12.tif,6.927948970818226,1.073631442901067,0.8797559695768005,6
C06-S,S,C06-S-12.tif,3.3616599766446864,,,0
C06-S,S,C06-S-12.tif,6.497624430224356,,,0
C06-S,S,C06-S-12.tif,5.0644753882868185,,,0
C06-S,S,C06-S-12.tif,5.531810591556775,1.0863709798014836,0.8318420314782289,5
C06-S,S,C06-S-12.tif,6.661658573552302,1.0565064268348607,0.9028711458100704,7
C06-S,S,C06-S-12.tif,4.393195946265654,,,0
C06-S,S,C06-S-12.tif,3.25613211672748,,,0
C06-S,S,C06-S-12.tif,2.9813145541504222,,,0
C06-S,S,C06-S-12.tif,3.427122644743577,,,0
C06-S,S,C06-S-12.tif,8.790003975681847,1.0687340980541549,0.8280086666119562,8
C06-S,S,C06-S-12.tif,9.884690879097722,1.041091463179817,0.8590506658469463,8
C06-S,S,C06-S-12.tif,8.17243833489394,1.0525732878402458,0.6975316250775053,6
C06-S,S,C06-S-12.tif,2.9491989184693517,,,0
C06-S,S,C06-S-12.tif,3.7117066869195305,,,0
C06-S,S,C06-S-12.tif,7.276571610625303,1.0376068199200783,0.9692878147175705,6
C06-S,S,C06-S-12.tif,3.408547317463651,,,0
C06-S,S,C06-S-12.tif,7.440498352418588,1.0549335234050432,0.9138811657409436,7
C06-S,S,C06-S-12.tif,8.16077729922559,1.073202895792509,0.9206314073758438,7
C06-S,S,C06-S-12.tif,7.851513781765839,1.1430701710015325,0.879157544482733,7
C06-S,S,C06-S-12.tif,3.935851422566431,,,0
C06-S,S,C06-S-12.tif,7.171108472464449,1.0318177677740936,0.9812410607821774,6
C06-S,S,C06-S-12.tif,5.176068413293333,1.0581059679004423,0.8745978053991907,5
C06-S,S,C06-S-12.tif,5.157637250622092,,,0
C06-S,S,C06-S-12.tif,6.036701875215923,1.0364573385789877,0.9559667377056175,6
C06-S,S,C06-S-12.tif,7.099929455286646,1.0341142192181312,0.8755911100133105,6
C06-S,S,C06-S-12.tif,13.17958783879696,1.065971540641383,0.8935474618482047,8
C06-S,S,C06-S-12.tif,8.71383580416135,1.0846609702828167,0.8777870029600435,8
C06-S,S,C06-S-12.tif,4.2237377220823085,,,0
C06-S,S,C06-S-12.tif,8.326358416027695,1.0727108905514129,0.7946536103713728,8
C06-S,S,C06-S-12.tif,5.132959418849276,,,0
C06-S,S,C06-S-12.tif,2.2955292372589593,,,0
C06-S,S,C06-S-12.tif,5.6454119856849525,,,0
C06-S,S,C06-S-12.tif,3.4363726552102856,,,0
C06-S,S,C06-S-12.tif,5.673456927211946,1.0488214965515372,0.9548486239291679,7
C06-S,S,C06-S-12.tif,4.0235914128436026,,,0
C06-S,S,C06-S-12.tif,5.838898492508035,1.0503651380266366,0.9537322655170333,6
C06-S,S,C06-S-12.tif,4.800617399948569,,,0
C06-S,S,C06-S-12.tif,8.276648369263919,1.0328958654869245,0.9505957164586745,7
C06-S,S,C06-S-12.tif,8.574287905948731,1.0625841607156978,0.8925518134428919,6
C06-S,S,C06-S-12.tif,4.261149769927706,,,0
C06-S,S,C06-S-12.tif,4.170797108635421,,,0
C06-S,S,C06-S-12.tif,3.408547317463651,,,0
C06-S,S,C06-S-12.tif,7.911926422540884,,,0
C06-S,S,C06-S-12.tif,4.931092727575152,,,0
C06-S,S,C06-S-12.tif,4.231246595071459,,,0
C06-S,S,C06-S-12.tif,4.8138240752456385,1.0579136491189856,0.6618343935971035,6
C06-S,S,C06-S-12.tif,3.2365755907839726,,,0
C06-S,S,C06-S-12.tif,8.098301530182193,1.0806389105947845,0.8027070388308795,7
C06-S,S,C06-S-12.tif,6.914189376360252,,,0
C06-S,S,C06-S-12.tif,4.7940004189952035,1.0556239910710588,0.9226235874068553,5
C06-S,S,C06-S-12.tif,3.8129536281046623,,,0
C06-S,S,C06-S-12.tif,10.247349177325681,1.0866412034512676,0.924099330950019,8
C06-S,S,C06-S-12.tif,5.5547167375403435,1.0201354317483262,0.7218024470807094,6
C06-S,S,C06-S-12.tif,2.429882407183215,,,0
C06-S,S,C06-S-12.tif,4.47906457451088,,,0
C06-S,S,C06-S-12.tif,2.594159739964875,,,0
C06-S,S,C06-S-12.tif,3.0756500290270585,,,0
C06-S,S,C06-S-12.tif,5.5888999324095545,,,0
C06-S,S,C06-S-12.tif,4.693626419612503,1.0475813635299929,0.8087571217545659,6
C06-S,S,C06-S-12.tif,8.117876858548986,1.0691222493273271,0.9018377974812558,8
C06-S,S,C06-S-12.tif,7.696346362883708,1.0543313300559616,0.8409597348220975,7
C06-S,S,C06-S-12.tif,3.7117066869195305,,,0
C06-S,S,C06-S-12.tif,5.2249003288096505,,,0
C06-S,S,C06-S-12.tif,2.959942848107641,,,0
C06-S,S,C06-S-12.tif,7.9838181953392855,1.0537552166682504,0.8298245952993071,7
C06-S,S,C06-S-12.tif,3.6686958872205877,,,0
C06-S,S,C06-S-12.tif,3.216900176899038,,,0
C06-S,S,C06-S-12.tif,6.58979391939848,1.1203350905141258,0.8022885261688839,6
C06-S,S,C06-S-12.tif,5.941295840951316,1.0489348259262832,0.5073732943650657,6
C06-S,S,C06-S-12.tif,2.9275927746145354,,,0
C06-S,S,C06-S-12.tif,6.423924982890654,1.042618776844218,0.9529885263707859,6
C06-S,S,C06-S-12.tif,6.453505760901074,1.063522935199194,0.8259694570321459,6
C06-S,S,C06-S-12.tif,9.823484774326515,1.0471631418813985,0.8199765130665576,7
C06-S,S,C06-S-12.tif,3.3616599766446864,,,0
C06-S,S,C06-S-12.tif,7.923953680189514,1.0367037439778157,0.6984839196946275,6
C06-S,S,C06-S-12.tif,3.1268290835714136,,,0
C06-S,S,C06-S-12.tif,4.08621916744697,,,0
C06-S,S,C06-S-12.tif,6.872745310420571,1.0179315865644318,0.7820856282245916,6
C06-S,S,C06-S-12.tif,6.115069957136806,1.0765079234855002,0.8966811054119931,6
C06-S,S,C06-S-12.tif,6.784420936086966,1.0348747913899339,0.8588777897608735,6
C06-S,S,C06-S-12.tif,11.27957252465758,1.0724595848056808,0.8815628083367489,8
C06-S,S,C06-S-12.tif,2.7254405503413945,,,0
C06-S,S,C06-S-12.tif,6.166762085106327,1.0816964699121048,0.7429822274635081,6
C06-S,S,C06-S-12.tif,5.667859040375513,,,0
C06-S,S,C06-S-12.tif,9.370329708752198,1.06746931196166,0.7668595435835724,7
C06-S,S,C06-S-12.tif,6.770369652236635,1.061146753432928,0.932578931710927,6
C06-S,S,C06-S-12.tif,5.333137604311858,1.0541600966580642,0.9443844484026461,5
C06-S,S,C06-S-12.tif,1.9999266016169468,,,0
C06-S,S,C06-S-12.tif,3.408547317463651,,,0
C06-S,S,C06-S-12.tif,5.0456366048769885,,,0
C06-S,S,C06-S-12.tif,3.5454909202859826,,,0
C06-S,S,C06-S-12.tif,7.9917662492690695,1.0492626384006287,0.8830483893495078,7
C06-S,S,C06-S-12.tif,4.0235914128436026,1.0664371803203325,0.8021323230301796,5
C06-S,S,C06-S-12.tif,4.261149769927706,,,0
C06-S,S,C06-S-12.tif,3.911580781529363,,,0
C06-S,S,C06-S-12.tif,3.7287720949997354,,,0
C06-S,S,C06-S-12.tif,3.911580781529363,,,0
C06-S,S,C06-S-12.tif,8.066882201126342,1.0462644570819888,0.94337537219356,7
C06-S,S,C06-S-12.tif,8.13350319997578,1.0447784036226941,0.9131738777251914,6
C06-S,S,C06-S-12.tif,4.943950879071324,1.049217123158675,0.8651711871320322,6
C06-S,S,C06-S-12.tif,10.38581235693012,1.0757592265690759,0.8099121073047162,8
C06-S,S,C06-S-12.tif,3.7710977650098934,,,0
C06-S,S,C06-S-12.tif,3.6686958872205877,,,0
C06-S,S,C06-S-12.tif,9.846078657768498,1.0295184209144108,0.9638773652302927,7
C06-S,S,C06-S-12.tif,3.6339207337885258,,,0
C06-S,S,C06-S-12.tif,11.780639360876643,1.0418040570601783,0.9412249948903061,8
C06-S,S,C06-S-12.tif,3.380492953002611,,,0
C06-S,S,C06-S-12.tif,10.698962018022659,1.0749827098203928,0.8929014796562427,8
C06-S,S,C06-S-12.tif,5.9838863204950385,,,0
C06-S,S,C06-S-12.tif,6.399169881241846,1.056809447755059,0.8536492130787294,6
C06-S,S,C06-S-12.tif,3.1369646987543267,,,0
C06-S,S,C06-S-12.tif,3.023604816149136,,,0
C06-S,S,C06-S-12.tif,8.215053850988113,1.04630136634808,0.6065622025901095,8
C06-S,S,C06-S-12.tif,2.970647920475658,,,0
C06-S,S,C06-S-12.tif,4.879321291024226,,,0
C06-S,S,C06-S-12.tif,5.99977980485084,1.0410946263283996,0.8115221346213745,6
C06-S,S,C06-S-12.tif,7.831272671057049,1.1254751437610633,0.863213496918037,7
C06-S,S,C06-S-12.tif,7.285291292136759,1.0476843369701532,0.860876043381354,7
C06-S,S,C06-S-12.tif,5.039341360248559,1.0221664735988896,0.8830663898767757,5
C06-S,S,C06-S-12.tif,3.935851422566431,,,0
C06-S,S,C06-S-12.tif,5.9626291083008445,,,0
C06-S,S,C06-S-12.tif,3.29489695969924,,,0
C06-S,S,C06-S-12.tif,3.3898702052826586,,,0
C06-S,S,C06-S-12.tif,6.041958038053411,1.044222615566023,0.5734811520468424,6
C06-S,S,C06-S-12.tif,5.218821326950407,,,0
C06-S,S,C06-S-12.tif,6.146137404976707,1.058855374774415,0.8394738447424058,6
C06-S,S,C06-S-12.tif,1.9679257112832156,,,0
C06-S,S,C06-S-12.tif,6.389240984832801,1.0460919050764887,0.9491686888245079,6
C06-S,S,C06-S-12.tif,3.9998532032338936,,,0
C06-S,S,C06-S-12.tif,10.519436489723423,1.08727178520433,0.7914849435860296,7
C06-S,S,C06-S-12.tif,2.938415705331363,,,0
C06-S,S,C06-S-12.tif,4.767440655516864,,,0
C06-S,S,C06-S-12.tif,3.1369646987543267,,,0
C06-S,S,C06-S-12.tif,7.384827654632679,1.045620806931366,0.7628388247709073,6
C06-S,S,C06-S-12.tif,2.7137683744347867,,,0
C06-S,S,C06-S-12.tif,7.504220597955888,1.0705650148800718,0.8954649389615088,8
C06-S,S,C06-S-12.tif,5.844332554635763,1.0858345566808005,0.7311989331248461,7
C06-S,S,C06-S-12.tif,5.833459368372237,1.0451318673935412,0.8357862301344297,6
C06-S,S,C06-S-12.tif,4.905275310774456,1.0738896411525751,0.8632215761648611,6
C06-S,S,C06-S-12.tif,6.156458381860416,1.0991524261963093,0.8790798911184472,6
