sample_id,hkl,precursor,two_theta_obs,two_theta_calc,residual_deg,fwhm,eta,cos_theta,sin_theta,D_XRD
C04-M,015,M,45.005579051757394,44.996181771423814,0.009397280333580227,0.15237065719496443,0.7236835389991154,0.923860899933398,0.3827284122902975,48.76822425576293
C04-M,107,M,53.415126190630325,53.4143501551724,0.0007760354579247064,0.22189369488285227,0.5248480727651738,0.8933120700259548,0.44943692054163015,48.76822425576293
C04-M,018,M,58.22494835316107,58.227267033824546,-0.0023186806634782897,0.23586261547804938,0.5151129090444244,0.8736663196003278,0.48652560261102173,48.76822425576293
C04-M,110,M,62.1196170985249,62.12444232400401,-0.004825225479109463,0.22917513077200838,0.3690706604006282,0.8566292081607562,0.5159325534659311,48.76822425576293
C04-M,113,M,64.797658397198,64.79490431333635,0.002754083861660206,0.24781345940116517,0.5608614830827232,0.8443388745922876,0.5358095415837881,48.76822425576293
C04-L,003,L,16.515484423629854,16.53040188796186,-0.014917464332008024,0.2049977661700719,0.58989330199112,0.9896319880444481,0.14362634939033075,46.06812125681388
C04-L,006,L,33.493752036421796,33.49906701351066,-0.0053149770888651915,0.22437711138857472,0.4724188851000293,0.9575870729279128,0.2881440573070218,46.06812125681388
C04-L,101,L,35.093945312671224,35.09016925337543,0.0037760592957951644,0.17012329918167327,0.4663036046125709,0.9534701033838116,0.3014875817563034,46.06812125681388
C04-L,012,L,36.451584424539206,36.450475292904855,0.0011091316343510016,0.18045495763965974,0.49646552136905275,0.949831354894199,0.31276252534447,46.06812125681388
C04-L,104,L,41.512325125212946,41.5092379319933,0.0030871932196490093,0.18678879555466166,0.5978286219486338,0.9350970977930719,0.3543916162932949,46.06812125681388
C04-L,015,L,44.9936873092511,44.99261114693601,0.001076162315094109,0.20659809537021634,0.6945298035896891,0.9239006126112486,0.38263253653676615,46.06812125681388
C04-L,107,L,53.41206144137974,53.40895198622675,0.0031094551529946557,0.2172517046597732,0.5251292085266268,0.8933240898890761,0.4494130287651371,46.06812125681388
C04-L,018,L,58.22011636143861,58.220888387766585,-0.0007720263279722417,0.25830486592391466,0.476990131579675,0.8736868341888252,0.4864887622187261,46.06812125681388
C04-L,110,L,62.12216759304697,62.12587539235381,-0.003707799306845061,0.25381755762635394,0.6007102850274213,0.8566177247017946,0.5159516195601292,46.06812125681388
C04-L,113,L,64.79647592423049,64.79561129587134,0.0008646283591531301,0.30295366731135487,0.4712833309056843,0.8443444035784776,0.5358008288027416,46.06812125681388
C07-S,003,S,16.518071513261937,16.53678637738238,-0.018714864120443764,0.19108010122004856,0.6546460735708615,0.9896287451952923,0.14364869189516222,51.258439299854565
C07-S,006,S,33.50323342687461,33.50144706010794,0.0017863667666659921,0.18711503761436304,0.5789905112117015,0.9575632283974228,0.2882232877841502,51.258439299854565
C07-S,101,S,35.10176172810751,35.098902661673264,0.0028590664342473815,0.1487011415209382,0.16703430336200528,0.95344953636836,0.30155261829232916,51.258439299854565
C07-S,012,S,36.457546266974276,36.45865350050744,-0.0011072335331618888,0.15794070045688463,0.3846220048602038,0.9498150815472072,0.3128119416925641,51.258439299854565
C07-S,104,S,41.513383790363434,41.51546411766724,-0.0020803273038083603,0.1684521905289249,0.4466406401459048,0.9350938236720995,0.3544002552627363,51.258439299854565
C07-S,015,S,45.001656630136154,44.99756678919209,0.004089840944061507,0.19934267828372046,0.9091031629091013,0.92387400002726,0.38269678868998946,51.258439299854565
C07-S,107,S,53.41173196808019,53.41096662414568,0.0007653439345105539,0.20875639070263563,0.43994142349449095,0.8933253820363475,0.4494104602805922,51.258439299854565
C07-S,018,S,58.22083007226542,58.221251677917266,-0.00042160565184445886,0.2275948171779175,0.40090990860843007,0.8736838041729887,0.48649420379467495,51.258439299854565
C07-S,110,S,62.13815686850191,62.1336748425594,0.004482025942508017,0.20855634755605465,0.08141326987428707,0.8565457242143346,0.5160711407646633,51.258439299854565
C07-S,113,S,64.79688425288998,64.80227987325725,-0.005395620367266929,0.2539808383217534,0.12926873045865753,0.8443424943327156,0.5358038374853321,51.258439299854565
C07-M,003,M,16.52253589209446,16.540712758806574,-0.018176866712114048,0.21373728210557413,0.6236922427043253,0.989623148026995,0.1436872467866941,44.62646785790687
C07-M,006,M,33.497883447399694,33.49767334178309,0.00021010561660261828,0.23074219372865618,0.5551419058922726,0.9575766837435057,0.2881785813532818,44.62646785790687
C07-M,101,M,35.12976788558793,35.12355337587304,0.006214509714894234,0.1770782699448835,0.4890865508367303,0.9533758084852393,0.3017856321880091,44.62646785790687
C07-M,012,M,36.48197508380591,36.481713565208665,0.00026151859724166115,0.17698699505622845,0.5386704330396617,0.9497483742011759,0.3130144177226078,44.62646785790687
C07-M,104,M,41.53402731146537,41.53315350316959,0.0008738082957790994,0.18957790333463392,0.5871608436219478,0.9350299637514162,0.35456870545357666,44.62646785790687
C07-M,015,M,45.011394078873806,45.01193552488551,-0.0005414460117023623,0.18601482781657003,0.7967234351448377,0.9238414769285662,0.3827752937513673,44.62646785790687
C07-M,107,M,53.41998498555241,53.41811043927517,0.0018745462772429278,0.2368991193166845,0.5744484227499291,0.8932930126550257,0.4494747974488761,44.62646785790687
C07-M,018,M,58.22347873291943,58.22457777243767,-0.0010990395182375323,0.24745014614054303,0.6191144765857894,0.8736725591492653,0.4865143979262828,44.62646785790687
C07-M,110,M,62.1671893950691,62.1719799407142,-0.004790545645100508,0.2544413560279308,0.5148384845805513,0.8564149467009822,0.5162881357024911,44.62646785790687
C07-M,113,M,64.84070869369023,64.83768614034284,0.0030225533473924315,0.29621065185374756,0.25560956390157596,0.844137519560809,0.536126708968808,44.62646785790687
C07-L,003,L,16.520417322031246,16.54071309233388,-0.020295770302634963,0.204325474712548,0.5899960957021336,0.9896258043493387,0.14366895059797868,46.19371591044056
C07-L,006,L,33.49624913799514,33.50254939117875,-0.006300253183610494,0.21369416542441463,0.6247553137908565,0.9575807936605869,0.28816492432695645,46.19371591044056
C07-L,101,L,35.109724144504966,35.10379079724841,0.005933347256558363,0.1698736309301597,0.4510224123935296,0.9534285806252968,0.3016188681877047,46.19371591044056
C07-L,012,L,36.462738022135724,36.46317255924109,-0.00043453710536311974,0.17743512802008354,0.4961214201622662,0.9498009081234905,0.3128549742736924,46.19371591044056
C07-L,104,L,41.52143170735831,41.518675954778594,0.002755752579716386,0.18652048340486146,0.5961895976123966,0.9350689313665567,0.35446592726664977,46.19371591044056
C07-L,015,L,45.00319492506889,44.999920226996224,0.0032746980726656716,0.2266096413522597,0.3218417826356093,0.9238688625627299,0.38270919088395006,46.19371591044056
C07-L,107,L,53.413552481712784,53.41131324013414,0.0022392415786427478,0.2197383416752082,0.5690506760814538,0.8933182421492993,0.44942465246499974,46.19371591044056
C07-L,018,L,58.22086763594744,58.2204612438483,0.0004063920991441705,0.2452760581819811,0.6174771005730304,0.8736836446977263,0.48649449019253777,46.19371591044056
C07-L,110,L,62.13648943852488,62.13724138917342,-0.0007519506485351712,0.259967093192102,0.5574376718796517,0.8565532335117605,0.5160586770518906,46.19371591044056
C07-L,113,L,64.80233476742409,64.80508003938877,-0.002745271964684548,0.2682720000035578,0.7631662734456319,0.8443170080222389,0.5358439977870187,46.19371591044056
C09-S,003,S,16.511518474800518,16.532620119699235,-0.021101644898717353,0.17905320758781132,0.5752246917181155,0.9896369582781973,0.14359209870281023,55.50452587369766
C09-S,006,S,33.5030727132229,33.501770414116365,0.0013022991065341216,0.15940774924489182,0.4513001526273627,0.9575636326271022,0.2882219448098773,55.50452587369766
C09-S,101,S,35.08890161236159,35.08636760016824,0.0025340121933510318,0.1374079557228075,0.24772577199092732,0.9534833723120679,0.30144561487008986,55.50452587369766
C09-S,012,S,36.446795589685806,36.446926389779485,-0.00013080009367882894,0.14235187101835964,0.36052124097455485,0.9498444245570148,0.3127228311747535,55.50452587369766
C09-S,104,S,41.506874890479246,41.50649873632455,0.0003761541546936087,0.1582155304967618,0.30824768871843095,0.935113952405328,0.35434714055130445,55.50452587369766
C09-S,015,S,44.99205786791177,44.99033678461938,0.0017210832923879593,0.22879573655056284,1.2513773169759565e-21,0.9239060533834549,0.38261939903957914,55.50452587369766
C09-S,107,S,53.4088727068451,53.407589871715764,0.0012828351293379114,0.19266462288393327,0.06438285741616605,0.8933365953408177,0.4493881700989427,55.50452587369766
C09-S,018,S,58.219701112797374,58.21995381434348,-0.0002527015461026849,0.20557576708845215,0.09471834941421182,0.8736885970860392,0.486485596212086,55.50452587369766
C09-S,110,S,62.12087594447811,62.116719830440324,0.004156114037783709,0.1959508814734025,2.5406445768101715e-23,0.8566235403302829,0.5159419639378177,55.50452587369766
C09-S,113,S,64.78143817917568,64.78684974189785,-0.0054115627221733575,0.24854450082693091,1.0991383093132637e-17,0.8444147089587243,0.535690021648857,55.50452587369766
C09-M,003,M,16.518299525640728,16.534127399028687,-0.0158278733879591,0.19099999005843574,0.5791674686526056,0.9896284593635546,0.14365066104170007,50.93858789595886
C09-M,006,M,33.503579378934184,33.506240281277215,-0.0026609023430310685,0.18082616817518488,0.569136463505521,0.9575623582465939,0.2882261786674171,50.93858789595886
C09-M,101,M,35.09038294197302,35.08739302031346,0.0029899216595552502,0.16130880937603112,0.36679878515895475,0.9534794754330259,0.3014579405621317,50.93858789595886
C09-M,012,M,36.446467655814914,36.448322030440146,-0.0018543746252319693,0.16094180214541787,0.4639902608528813,0.9498453194917178,0.31272011294394947,50.93858789595886
C09-M,104,M,41.51012791575907,41.50921322508362,0.0009146906754509132,0.17005827711888985,0.5117465112227028,0.9351038928215932,0.3543736864242353,50.93858789595886
C09-M,015,M,45.000622158881754,44.99392326382445,0.00669889505730481,0.17489713704114235,0.9999999999998038,0.9238774547713663,0.38268844843447014,50.93858789595886
C09-M,107,M,53.41401502738778,53.41323060530253,0.0007844220852462058,0.2076941762682978,0.2557350836438739,0.8933164280517782,0.449428258315843,50.93858789595886
C09-M,018,M,58.22548831585646,58.226766545878746,-0.0012782300222866638,0.22728174905361434,0.3823633531365033,0.8736640270511258,0.48652971937674044,50.93858789595886
C09-M,110,M,62.116706688654745,62.11963318095024,-0.002926492295493688,0.2146497761601393,0.3504574352906828,0.8566423116000319,0.5159107965303243,50.93858789595886
C09-M,113,M,64.79137274122255,64.79054363235792,0.0008291088646217304,0.2446648737595545,0.4862775688514583,0.8443682639200525,0.5357632265139485,50.93858789595886
C09-L,003,L,16.513612112119688,16.53418347547037,-0.020571363350683214,0.20071567196146517,0.5794193924525974,0.9896343346233073,0.14361017977387214,47.56547522436375
C09-L,006,L,33.49395640322351,33.502114208250106,-0.008157805026598908,0.2232414407727862,0.4094937683847753,0.9575865590396785,0.28814576510257506,47.56547522436375
C09-L,101,L,35.092262018378335,35.08791842227885,0.004343596099488423,0.18518521333284899,0.2386891445932453,0.9534745319869471,0.3014735757114913,47.56547522436375
C09-L,012,L,36.449676800498054,36.44833163672207,0.001345163775987146,0.18049916559458687,0.4916061293500545,0.9498365613704516,0.31274671330640125,47.56547522436375
C09-L,104,L,41.51109364298251,41.50738217165525,0.003711471327257243,0.18097035530071143,0.5536291163709162,0.93510090628293,0.3543815670556852,47.56547522436375
C09-L,015,L,44.99585474786809,44.99087270500813,0.004982042859957403,0.1529235714327159,0.46438969995110213,0.923893375154311,0.38265001155883355,47.56547522436375
C09-L,107,L,53.408921140154376,53.4073006233134,0.0016205168409797466,0.23044183732859444,0.410757278902351,0.8933364054021733,0.44938854767686714,47.56547522436375
C09-L,018,L,58.21956019789805,58.21919049791885,0.0003696999791955591,0.23815781883902276,0.4377510565877928,0.8736891953237601,0.48648452182420004,47.56547522436375
C09-L,110,L,62.11343110339936,62.11729245788449,-0.003861354485131585,0.23681515147840493,0.724637196009412,0.8566570584950711,0.5158863093071693,47.56547522436375
C09-L,113,L,64.78686562588169,64.78711053173774,-0.00024490585605008164,0.2831841300508057,0.6290483606256555,0.8443893359068112,0.5357300154059452,47.56547522436375
C12-S,003,S,16.52252970828139,16.535277776072576,-0.012748067791186202,0.16037010640401875,0.5940530457863853,0.9896231557809249,0.1436871933827206,63.62196732812889
C12-S,006,S,33.51474940851043,33.51169852459548,0.0030508839149518963,0.1405792517844498,0.47809306983237376,0.9575342583039012,0.28831951750514206,63.62196732812889
C12-S,101,S,35.080779440751186,35.07983971584254,0.0009397249086475767,0.12394669354773853,0.00552015596050567,0.9535047361767068,0.30137803186129647,63.62196732812889
C12-S,012,S,36.43956276876073,36.44156613458528,-0.002003365824549519,0.13174399738907072,0.14403892805590707,0.9498641611889431,0.3126628780153242,63.62196732812889
C12-S,104,S,41.501146383859805,41.50517551478897,-0.004029130929161795,0.14322592031025175,0.07790419161044364,0.9351316652810538,0.3543003931534412,63.62196732812889
C12-S,015,S,44.996384412761984,44.99158757135233,0.004796841409650199,0.14243008093233364,0.015838276159104294,0.9238916064602604,0.3826542819730095,63.62196732812889
C12-S,107,S,53.41662339777041,53.41465803434583,0.0019653634245813123,0.18397809266278498,0.03219210215616616,0.8933061977879855,0.4494485921588502,63.62196732812889
C12-S,018,S,58.22840814845278,58.23021569826112,-0.001807549808340525,0.1906114388085596,1.5491423239037067e-14,0.8736516298218253,0.48655198048067616,63.62196732812889
C12-S,110,S,62.112793309729945,62.10719639399796,0.005596915731985064,0.17730443914938643,1.307943870130552e-23,0.8566599298016884,0.5158815413175455,63.62196732812889
C12-S,113,S,64.7740894433701,64.77960088063905,-0.005511437268950203,0.20538282398624327,8.997132331572632e-39,0.8444490609258201,0.5356358683858845,63.62196732812889
C12-M,003,M,16.521853004812762,16.53675474172952,-0.014901736916758779,0.18123795624119,0.5991356448542223,0.9896240042870944,0.14368134930733725,55.09086566414818
C12-M,006,M,33.508658094304515,33.51022319391736,-0.0015650996128471206,0.17529282427087894,0.5534731304060283,0.957549583077949,0.2882686176940634,55.09086566414818
C12-M,101,M,35.08719479335913,35.08492803370641,0.0022667596527199407,0.13871191587444567,0.27367069298499436,0.9534878621801519,0.30143141288711706,55.09086566414818
C12-M,012,M,36.44466470754731,36.44618409539967,-0.001519387852361831,0.15042680738601072,0.3150147339447606,0.949850239616014,0.31270516833177014,55.09086566414818
C12-M,104,M,41.50671821212404,41.50816588088885,-0.001447668764811283,0.15838067161527322,0.3352948523059174,0.9351144368950013,0.35434586199156415,55.09086566414818
C12-M,015,M,45.0006889244908,44.99353908669373,0.007149837797072678,0.1790017539985742,0.3569959640868481,0.9238772318016683,0.3826889867222292,55.09086566414818
C12-M,107,M,53.41576208921663,53.41425869998707,0.0015033892295548412,0.19671931336933376,0.2291849993039379,0.8933095759689669,0.44944187775745215,55.09086566414818
C12-M,018,M,58.22691357740289,58.22852414502481,-0.001610567621916914,0.20919688354367924,0.22930209416422487,0.873657975646905,0.4865405857567814,55.09086566414818
C12-M,110,M,62.113124163873096,62.11338813526091,-0.00026397138781675267,0.20256056265426914,0.045855221137650025,0.8566584403206486,0.5158840147042683,55.09086566414818
C12-M,113,M,64.78353299669364,64.78487419554648,-0.001341198852841785,0.23291029474064334,7.869501030375995e-17,0.8444049160121987,0.5357054580778804,55.09086566414818
C12-L,003,L,16.528526833959877,16.547190394274125,-0.01866356031424843,0.1793330616358072,0.5841385702530908,0.989615634585954,0.14373898491028664,54.969167356526086
C12-L,006,L,33.51144148421589,33.51954989790867,-0.008108413692781369,0.18170675691668894,0.4794744165267245,0.9575425808490081,0.28829187616202556,54.969167356526086
C12-L,101,L,35.09191613617964,35.09113224356975,0.0007838926098884258,0.15447397974671698,0.19172590973808487,0.9534754419479109,0.301470697750604,54.969167356526086
C12-L,012,L,36.45090285826288,36.452392496340934,-0.0014896380780555774,0.15032438635172227,0.3713174491279557,0.9498332151225296,0.31275687594359675,54.969167356526086
C12-L,104,L,41.51404787829374,41.51432176449485,-0.00027388620111423734,0.16020860794386646,0.35920785208087536,0.935091769814613,0.35440567436904136,54.969167356526086
C12-L,015,L,45.01415714273975,44.99960780433978,0.014549338399966416,0.14926049806852518,1.0545496457328777e-09,0.923832247074581,0.38279756956533856,54.969167356526086
C12-L,107,L,53.422140726459645,53.419986181460374,0.0021545449992714794,0.204447357060318,0.19216139589975265,0.8932845568025232,0.4494916023443818,54.969167356526086
C12-L,018,L,58.23212284834213,58.23398789435416,-0.0018650460120284151,0.21471514854267842,0.21236047328566096,0.8736358568695659,0.48658030127798974,54.969167356526086
C12-L,110,L,62.11416548708807,62.11468066806931,-0.0005151809812389274,0.20978665643435565,0.17403104092103097,0.8566537523134473,0.5158917993603802,54.969167356526086
C12-L,113,L,64.7829560696799,64.78607241385109,-0.0031163441711896667,0.2240103109509447,0.14424131947465332,0.8444076130845352,0.5357012067980415,54.969167356526086
C14-S,003,S,16.52265673706932,16.528698990393803,-0.006042253324483937,0.15924576196572085,0.5938488390515628,0.9896229964979912,0.14368829041483133,65.35184172332542
C14-S,006,S,33.51620360329809,33.509357291458095,0.006846311839993291,0.13868240677449156,0.4134851083374001,0.9575305993819151,0.28833166882482814,65.35184172332542
C14-S,101,S,35.074545931535866,35.073360437498216,0.0011854940376494483,0.12174705585019381,1.2536956798097755e-17,0.953521129016571,0.30132616301769016,65.35184172332542
C14-S,012,S,36.43436297429727,36.435591016198615,-0.0012280419013421806,0.1276021456261019,0.046246593571109613,0.9498783478415651,0.3126197759288089,65.35184172332542
C14-S,104,S,41.49727924526955,41.501008307530256,-0.003729062260703131,0.13907613156198634,4.2110227137201895e-14,0.9351436213772503,0.35426883492263617,65.35184172332542
C14-S,015,S,44.98485466966857,44.98862502449835,-0.003770354829775613,0.14694862748674217,5.801510672031532e-20,0.9239301029228472,0.38256132176812774,65.35184172332542
C14-S,107,S,53.418387886035056,53.41455773932093,0.003830146714129512,0.16655116439884884,2.5425481312478026e-16,0.893299277043486,0.4494623472923904,65.35184172332542
C14-S,018,S,58.22928720996216,58.23176079893926,-0.0024735889771037023,0.18260146549254327,2.0069860592130282e-23,0.8736478973299409,0.48655868247414213,65.35184172332542
C14-S,110,S,62.10934174412728,62.104168935544486,0.005172808582791788,0.1733827021221676,3.2952330019751016e-40,0.8566754680705397,0.5158557379792549,65.35184172332542
C14-S,113,S,64.77415147207441,64.77765484227439,-0.003503370199979372,0.20739297182305022,9.666066571754628e-33,0.8444487709846293,0.5356363254882449,65.35184172332542
C14-M,003,M,16.521262393152977,16.532744361350048,-0.011481968197070813,0.17283036551900524,0.5703065692444164,0.9896247448161061,0.14367624872489132,58.39167015024934
C14-M,006,M,33.502520471524925,33.50291916530316,-0.0003986937782372024,0.15439028715176717,0.516639024695063,0.9575650216203521,0.28821733009868544,58.39167015024934
C14-M,101,M,35.09353514638387,35.09251525697856,0.001019889405313279,0.141855515913459,0.16979242838196265,0.9534711825151474,0.30148416892627444,58.39167015024934
C14-M,012,M,36.452433977155245,36.45300187753192,-0.0005679003766729807,0.14025206250995836,0.2607262595575928,0.9498290361264377,0.31276956714348425,58.39167015024934
C14-M,104,M,41.5125962114317,41.5124116335758,0.00018457785589731657,0.1516039949098185,0.24297631983507,0.9350962594155869,0.35439382842676204,58.39167015024934
C14-M,015,M,45.001001612594216,44.99621567835546,0.004785934238753953,0.1466907627624057,0.13398938394638052,0.923876187547723,0.38269150772166916,58.39167015024934
C14-M,107,M,53.41454657159381,53.413579161916495,0.0009674096773153451,0.18928092020889956,0.020684581472801954,0.8933143433250318,0.44943240204703455,58.39167015024934
C14-M,018,M,58.22414742074119,58.22610290412615,-0.0019554833849610986,0.1987105073457134,0.10824733249917413,0.8736697201272612,0.48651949614866735,58.39167015024934
C14-M,110,M,62.12583818020677,62.12942100025961,-0.0035828200528413845,0.19614561000379918,8.137870565695862e-17,0.8566011973435457,0.5159790584021835,58.39167015024934
C14-M,113,M,64.80198495235828,64.79954346306717,0.0024414892911153174,0.21288700950101674,0.038750414937057984,0.8443186437958868,0.5358414203275764,58.39167015024934
C14-L,003,L,16.525545888559616,16.532278306945052,-0.006732418385436034,0.16533817789178665,0.5582530726732251,0.9896193734276233,0.1437132413409363,61.14925233381459
C14-L,006,L,33.512513828611944,33.51013328562962,0.0023805429823227087,0.14889557261160255,0.4002001318006788,0.9575398829802916,0.2883008368043518,61.14925233381459
C14-L,101,L,35.07585357762136,35.07364105346905,0.0022125241523056616,0.13129641081065588,0.10938518733467291,0.9535176904117114,0.30133704397553873,61.14925233381459
C14-L,012,L,36.43506681471463,36.43564278530416,-0.0005759705895300726,0.13665298845559445,0.19447487911974456,0.9498764276609807,0.3126256102337326,61.14925233381459
C14-L,104,L,41.50093258791425,41.5001874625016,0.0007451254126493723,0.14741642292018362,0.1764786729891327,0.9351323263053187,0.35429864845748843,61.14925233381459
C14-L,015,L,44.98393649477633,44.987182593965564,-0.0032460991892335755,0.14578289931721342,0.5985031397943222,0.923933168199249,0.3825539186850636,61.14925233381459
C14-L,107,L,53.41258454626991,53.41153524216101,0.0010493041089034705,0.17429444918210957,0.022661671104781025,0.8933220383311633,0.44941710674144975,61.14925233381459
C14-L,018,L,58.22743065235645,58.227777996745495,-0.0003473443890413819,0.19270120166853394,0.011368854039046875,0.8736557802062274,0.4865445279851045,61.14925233381459
C14-L,110,L,62.099576770135634,62.09908453013502,0.0004922400006108774,0.1887776671258159,1.0640632937087665e-23,0.8567194238511414,0.5157827341004817,61.14925233381459
C14-L,113,L,64.77163673598916,64.77200008129773,-0.0003633453085711835,0.20936358647209788,5.5784434993075745e-24,0.8444605254341416,0.5356177937517511,61.14925233381459
C15-S,003,S,16.523012067842217,16.528012263958626,-0.005000196116409228,0.14978333826703627,0.5277327938244186,0.9896225509379786,0.1436913590826115,69.51335331914211
C15-S,006,S,33.508893058702405,33.506118186540526,0.002774872161879216,0.1364159943838141,0.2947045369710572,0.9575489919952076,0.2882705811021338,69.51335331914211
C15-S,101,S,35.08215074429545,35.08078077645036,0.0013699678450862507,0.12106436600208566,7.901095639631881e-19,0.953501129553406,0.3013894423173757,69.51335331914211
C15-S,012,S,36.44123062044,36.442443321294526,-0.0012127008545235185,0.12774120605780656,0.013020729135614008,0.9498596103578032,0.31267670301914435,69.51335331914211
C15-S,104,S,41.50372027446843,41.505954861252235,-0.0022345867838069466,0.13484003519738577,5.648162037282926e-18,0.9351237069506694,0.3543213974611731,69.51335331914211
C15-S,015,S,44.99236041264001,44.99240307052622,-4.2657886211827645e-05,0.13223792276565657,5.6922070336602385e-25,0.9239050431881831,0.38262183833576646,69.51335331914211
C15-S,107,S,53.41873692823273,53.41581999999442,0.0029169282383136874,0.1626856927917446,9.149265799643677e-22,0.8932979079915098,0.4494650682511291,69.51335331914211
C15-S,018,S,58.229213986588675,58.23170810964492,-0.002494123056244746,0.1776005198069255,2.31097482901815e-21,0.873648208238074,0.48655812421786043,69.51335331914211
C15-S,110,S,62.11712466687942,62.11729536534811,-0.00017069846869333105,0.17477315396772145,1.3305831139336495e-28,0.8566404297848819,0.5159139211709379,69.51335331914211
