sample_id,precursor,r2
C25-S,S,0.860284875044007
C25-S,S,0.7446939385322436
C25-S,S,0.7823845996983485
C25-S,S,0.7372675048280022
C25-S,S,0.8469679596021558
C25-S,S,0.9164771198338322
C25-S,S,0.7445816756261865
C25-S,S,0.6730550464300203
C25-S,S,0.920842665655588
C25-S,S,0.9362632306945852
C25-S,S,0.7268061598784943
C25-S,S,0.9327190061965872
C25-S,S,0.7221998535870466
C25-S,S,0.8939243401496286
C25-S,S,0.7040238965658046
C25-S,S,0.8818344171957235
C25-S,S,0.9704262923672728
C25-S,S,0.8808958402538817
C25-S,S,0.9050427803751208
C25-S,S,0.8705504735879441
C25-S,S,0.8837108259433216
C25-S,S,0.9910019835679098
C25-S,S,0.763464211376243
C25-S,S,0.7338646027904472
C25-S,S,0.8575895145786918
C25-S,S,0.856751196116066
C25-S,S,0.7850914008657773
C25-S,S,0.9188838744665708
C25-S,S,0.8574467708113669
C25-S,S,0.946093419463186
C25-S,S,0.872540999357903
C25-S,S,0.9205089815481436
C25-S,S,0.9367277939592256
C25-S,S,0.8766710430934656
C25-S,S,0.8685291413322639
C25-S,S,0.8724172036233817
C25-S,S,0.9514438543546648
C25-S,S,0.7101869554334279
C25-S,S,0.8334216207212316
C25-S,S,0.9557701330597408
C25-S,S,0.9320430214944232
C25-S,S,0.9473158735108784
C25-S,S,0.7724153735316092
C25-S,S,0.8510529097905648
C25-S,S,0.90119020100267
C25-S,S,0.8722728842502308
C25-S,S,0.9060087146975764
C25-S,S,0.600250530663796
C25-S,S,0.8187822266778644
C25-S,S,0.9553930051999624
C25-S,S,0.8291130536786523
C25-S,S,0.9295245356873062
C25-S,S,0.7870151989086265
C25-S,S,0.8316957373639959
C25-S,S,0.8124583001886183
C25-S,S,0.877749766694961
C25-S,S,0.912059731102591
C25-S,S,0.893243087149305
C25-S,S,0.8949819525457777
C25-S,S,0.8768487802417719
C25-S,S,0.8346726019539171
C25-S,S,0.8491710887875878
C25-S,S,0.8865983354210939
C25-S,S,0.9918747254028264
C25-S,S,0.9663255402556756
C25-S,S,0.977881795699504
C25-S,S,0.7618283208848249
C25-S,S,0.8081483588070094
C25-S,S,0.9113234163842702
C25-S,S,0.9405152235772232
C25-S,S,0.9362691562485724
C25-S,S,0.7537546845013453
C25-S,S,0.8347627645647467
C25-S,S,0.8846570579480646
C25-S,S,0.8846692461820628
C25-S,S,0.8555884355773544
C25-S,S,0.6510431686852062
C25-S,S,0.8529739652633919
C25-S,S,0.6957564816352322
C25-S,S,0.8573815422410653
C25-S,S,0.8587492444858096
C25-S,S,0.8948487017497931
C25-S,S,0.9195279932365944
C25-S,S,0.8369484033875049
C25-S,S,0.8778021110285842
C25-S,S,0.7937339222799957
C25-S,S,0.4704147746417655
C25-S,S,0.7317205738082808
C25-S,S,0.8109191091578394
C25-S,S,0.6892571862651384
C25-S,S,0.8337067275938037
C25-S,S,0.8525303491704581
C25-S,S,0.9223864721399944
C25-S,S,0.842345868561503
C25-S,S,0.911149224418908
C25-S,S,0.9487592170071848
C25-S,S,0.9929523852351144
C25-S,S,0.6950793846090233
C25-S,S,0.8200514725681232
C25-S,S,0.668135431452981
C25-S,S,0.9101541453840922
C25-S,S,0.8650892414000732
C25-S,S,0.8056544247906297
C25-S,S,0.8327237076102437
C25-S,S,0.7927179730098205
C25-S,S,0.7345297307748799
C25-S,S,0.8544155325323799
C25-S,S,0.6199404664906409
C25-S,S,0.8279001551924985
C25-S,S,0.9149893943144628
C25-S,S,0.718998495344252
C25-S,S,0.6744526502405463
C25-S,S,0.9097546578461758
C25-S,S,0.8722047287024757
C25-S,S,0.8963724560933105
C25-S,S,0.8931636379775603
C25-S,S,0.9151608005023036
C25-S,S,0.8138005370673753
C25-S,S,0.9512365055903066
C25-S,S,0.7766568578763278
C25-S,S,0.7511260621702376
C25-S,S,0.8666594128572829
C25-S,S,0.7996595551549626
C25-S,S,0.8062522587030966
C25-S,S,0.8917913583642315
C25-S,S,0.6884106243694353
C25-S,S,0.799906658776078
C25-S,S,0.8525269046161781
C25-S,S,0.8255301536137127
C25-S,S,0.8165801284981858
C25-S,S,0.9150802902299756
C25-S,S,0.7864658058160576
C25-S,S,0.9513515170193708
C25-S,S,0.931709886297493
C25-S,S,0.7612079282122928
C25-S,S,0.8213142435002297
C25-S,S,0.7672632997208688
C25-S,S,0.8692936361149668
C25-S,S,0.6304696743261851
C25-S,S,0.6159244326597088
C25-S,S,0.7940666737320055
C25-S,S,0.9192539657504092
C25-S,S,0.6560982740994985
C25-S,S,0.8258137230517155
C25-S,S,0.8413982418426997
C25-S,S,0.8957916342014169
C25-S,S,0.7872733846671929
C25-S,S,0.8106281179754125
C25-S,S,0.7936178472715484
C25-S,S,0.9517715010573514
C25-S,S,0.8256653297992377
C25-S,S,0.8675229273596836
C25-S,S,0.9462984634638169
C25-S,S,0.8336189576190983
C25-S,S,0.7412477552989435
C25-S,S,0.9540798080814956
C25-S,S,0.76356051622737
C25-S,S,0.8214740408389398
C25-S,S,0.7222818385440202
C25-S,S,0.9653268908551264
C25-S,S,0.8894818898932837
C25-S,S,0.8968550703063377
C25-S,S,0.8598859840069052
C25-S,S,0.8845492714110498
C25-S,S,0.9291967817522888
C25-S,S,0.9309103571404518
C25-S,S,0.9345665877656428
C25-S,S,0.8148450497754142
C25-S,S,0.8136003896570796
C25-S,S,0.7536476128235137
C25-S,S,0.8650782267631482
C25-S,S,0.844680361279953
C25-S,S,0.9458623681057337
C25-S,S,0.9854352066481364
C25-S,S,0.7105267458447884
C25-S,S,0.9635835357170404
C25-S,S,0.9193778364049282
C25-S,S,0.672589131318764
C25-S,S,0.7881995579829667
C25-S,S,0.8745702555297412
C25-S,S,0.9765062930134024
C25-S,S,0.7645574019748584
C25-S,S,0.8929088260014275
C25-S,S,0.7963937894264173
C25-S,S,0.8365691180350026
C25-S,S,0.7402160383077763
C25-S,S,0.8559035583754867
C25-S,S,0.741037072156097
C25-S,S,0.9278583181742996
C25-S,S,0.912403502915366
C25-S,S,0.7655858046709512
C25-S,S,0.8686328135873956
C25-S,S,0.9313472317788586
C26-L,L,0.9108260840312948
C26-L,L,0.9264486701703478
C26-L,L,0.6449910806769126
C26-L,L,0.8808185245424244
C26-L,L,0.8338591603024844
C26-L,L,0.8713126026565068
C26-L,L,0.7841873330988642
C26-L,L,0.9326779364118882
C26-L,L,0.7366712029962794
C26-L,L,0.913290019147222
C26-L,L,0.921952904256378
C26-L,L,0.9181403546385288
C26-L,L,0.9066621461828692
C26-L,L,0.9069278128525616
C26-L,L,0.9204712215007884
C26-L,L,0.8545214479509408
C26-L,L,0.8386102414166658
C26-L,L,0.873091877353881
C26-L,L,0.9301246540001776
C26-L,L,0.941261491005328
C26-L,L,0.8241655997335342
C26-L,L,0.7940562886762728
C26-L,L,0.9354001190709448
C26-L,L,0.7769567995412076
C26-L,L,0.8930142667286123
C26-L,L,0.8533435181524798
C26-L,L,0.7845773236242253
C26-L,L,0.8639915901212138
C26-L,L,0.9286843017992156
C26-L,L,0.9511182924578157
C26-L,L,0.8263051869796727
C26-L,L,0.8680383671097281
C26-L,L,0.6180409650957052
C26-L,L,0.8999875790220067
C26-L,L,0.8909931609625248
C26-L,L,0.8732610476712405
C26-L,L,0.9080154471712558
C26-L,L,0.9450233853417652
C26-L,L,0.7735787724522689
C26-L,L,0.8809549904858204
C26-L,L,0.712501570679208
C26-L,L,0.867382699201959
C26-L,L,0.9036641347046096
C26-L,L,0.6577938115079917
C26-L,L,0.9151338623150536
C26-L,L,0.8573461659855117
C26-L,L,0.9086292935076838
C26-L,L,0.9809978034454436
C26-L,L,0.8812816303737503
C26-L,L,0.9458611690505028
C26-L,L,0.9525929384488168
C26-L,L,0.9313015151328788
C26-L,L,0.8956523148191217
C26-L,L,0.775119991617166
C26-L,L,0.6313951639070188
C26-L,L,0.9569150947953332
C26-L,L,0.8512502135573107
C26-L,L,0.8122729497010789
C26-L,L,0.8739681097237166
C26-L,L,0.7173784475281784
C26-L,L,0.9292652381504456
C26-L,L,0.8125641168622
C26-L,L,0.9097565008930228
C26-L,L,0.8809034488188057
C26-L,L,0.8903751704328411
C26-L,L,0.9381112995806392
C26-L,L,0.8021200130948103
C26-L,L,0.9228963803524244
C26-L,L,0.6260675111821583
C26-L,L,0.7032454957659415
C26-L,L,0.8029649525306259
C26-L,L,0.9274597510949733
C26-L,L,0.9109632721829533
C26-L,L,0.8556505167979358
C26-L,L,0.8392588579146263
C26-L,L,0.8175814352017949
C26-L,L,0.7347373392920148
C26-L,L,0.828686273471956
C26-L,L,0.8863999061444762
C26-L,L,0.8727100015762226
C26-L,L,0.942791600469103
C26-L,L,0.7665537338300736
C26-L,L,0.9262909576073528
C26-L,L,0.7143022368655316
C26-L,L,0.8772508693740306
C26-L,L,0.8519512357110177
C26-L,L,0.9372643172447132
C26-L,L,0.8116059041402862
C26-L,L,0.9585743459331678
C26-L,L,0.847109719651998
C26-L,L,0.801202404985294
C26-L,L,0.963166882045142
C26-L,L,0.696045619864017
C26-L,L,0.9349665018894068
C26-L,L,0.8841101188204654
C26-L,L,0.8247918608223761
C26-L,L,0.923279478509041
C26-L,L,0.8559083579649619
C26-L,L,0.6359719706135826
C26-L,L,0.8586020558850151
C26-L,L,0.7808718823319762
C26-L,L,0.7100974295423924
C26-L,L,0.8782765525957964
C26-L,L,0.8878243122256354
C26-L,L,0.8525794010665382
C26-L,L,0.9245681208405064
C26-L,L,0.9409779740674904
C26-L,L,0.9253145312331064
C26-L,L,0.731994363994777
C26-L,L,0.956053169745611
C26-L,L,0.8459433869815213
C26-L,L,0.8217487551712678
C26-L,L,0.8343917903348522
C26-L,L,0.9186084692528717
C26-L,L,0.8706185955836935
C26-L,L,0.9379673112479492
C26-L,L,0.9600944917491392
C26-L,L,0.6205054999040966
C26-L,L,0.8053078550100694
C26-L,L,0.7689564832893683
C26-L,L,0.8486767497985681
C26-L,L,0.855547119911576
C26-L,L,0.6696517631489753
C26-L,L,0.9540436780940118
C26-L,L,0.8770414063948813
C26-L,L,0.9775197885083186
C26-L,L,0.948919914515376
C26-L,L,0.9134360858328124
C26-L,L,0.8463500189677206
C26-L,L,0.904413884989661
C26-L,L,0.8659754939262655
C26-L,L,0.8967221106462733
C26-L,L,0.4746681080422061
C26-L,L,0.885966717562546
C26-L,L,0.715672377063943
C26-L,L,0.7862998675447712
C26-L,L,0.7600156135154832
C26-L,L,0.7396370680792557
C26-L,L,0.8107488654291275
C26-L,L,0.8313972598551291
C26-L,L,0.8366819656530148
C26-L,L,0.8676986535477496
C26-L,L,0.8563157605836552
C26-L,L,0.760366990854536
C26-L,L,0.916947600663818
C26-L,L,0.9025061552367086
C26-L,L,0.8603259849079502
C26-L,L,0.8953318327336066
C26-L,L,0.7030420648016251
C26-L,L,0.7473787091927571
C26-L,L,0.8808562562521594
C26-L,L,0.8436499544143282
C26-L,L,0.8307831154010614
C26-L,L,0.862938161546361
C26-L,L,0.7767925068077457
C26-L,L,0.4530668669911324
C26-L,L,0.8786621284601426
C26-L,L,0.9502525382122036
C26-L,L,0.9100657337802608
C26-L,L,0.6836364604402173
C26-L,L,0.8473222902425473
C26-L,L,0.7579991858991382
C26-L,L,0.9143113004921288
C26-L,L,0.9126643863727552
C26-L,L,0.9419533424199752
C26-L,L,0.9602198177838632
C26-L,L,0.9266859586875568
C26-L,L,0.7385022030754989
C26-L,L,0.8143102036730561
C26-L,L,0.6473230954194295
C26-L,L,0.6845606747743516
C26-L,L,0.8147770066380444
C26-L,L,0.9460940732059792
C26-L,L,0.9468772655265956
C26-L,L,0.9376358582080034
C26-L,L,0.9549827198945302
C26-L,L,0.9783645823151136
C26-L,L,0.6343438110427618
C26-L,L,0.7508042032446904
C26-L,L,0.8646417098344059
C26-L,L,0.8969736966049188
C26-L,L,0.855574284006142
C26-L,L,0.5329824422201566
C26-L,L,0.8361312878163604
C26-L,L,0.8995586665175592
C26-L,L,0.76959013604368
C26-L,L,0.8621529629590943
C26-L,L,0.9436331190094568
C26-L,L,0.8895074544855113
C26-L,L,0.897787468910811
C26-L,L,0.897702383067243
C26-L,L,0.8965645438711988
C26-L,L,0.9117806179131662
C26-L,L,0.7477640985140791
C26-L,L,0.8821725183193931
C26-L,L,0.7743439448191125
C26-L,L,0.909861490430064
C26-L,L,0.8361686023788315
C26-L,L,0.8330524540188231
C26-L,L,0.7013979570565356
C26-L,L,0.8534197616871358
C26-L,L,0.9519091718299082
C26-L,L,0.9387344951821672
C26-L,L,0.956928856047588
C26-L,L,0.6586608516104255
C26-L,L,0.9044568108299356
C26-L,L,0.7844242172656939
C26-L,L,0.838077614953816
C26-L,L,0.8751745362668245
C26-L,L,0.8950275390979462
C26-L,L,0.945697905492704
C26-L,L,0.9264382184312548
C26-L,L,0.953905336557584
C26-L,L,0.8666157152777754
C26-L,L,0.9655613752785532
C26-L,L,0.8437331431885177
C26-L,L,0.8872561031950845
C26-L,L,0.9662608245950512
C26-L,L,0.7462179847656125
C26-L,L,0.8537030845800411
C26-L,L,0.7205653304703507
C26-L,L,0.892464252744338
C26-L,L,0.9745185114937222
C26-L,L,0.8041943212729539
C26-L,L,0.8752971831008516
C26-L,L,0.8811733447256558
C26-L,L,0.8766893060916159
C26-L,L,0.8791220005572339
C26-L,L,0.9296764138421868
C26-L,L,0.799233758351118
C26-L,L,0.8998486561226539
C26-L,L,0.9632825521950982
C26-L,L,0.8790972466107445
C26-L,L,0.7296844586719593
C26-L,L,0.8554942094430886
C26-L,L,0.8054878971447668
C26-L,L,0.9190075676767896
C26-L,L,0.9476022171981202
C26-L,L,0.7662201443334983
C26-L,L,0.9384835550790924
C26-L,L,0.8679348208859219
C26-L,L,0.6974026891896452
C26-L,L,0.877696843467104
C26-L,L,0.8562085241237872
C26-L,L,0.941459466494338
C26-L,L,0.7742328990857442
C26-L,L,0.5447422006799967
C26-L,L,0.8696238407126518
C26-L,L,0.6716715793381107
C26-L,L,0.9391839790577908
C26-L,L,0.8620816569871413
C26-L,L,0.8940954815892823
C26-L,L,0.7525278982297777
C26-L,L,0.8210001837277382
C26-L,L,0.9726028039093012
C26-L,L,0.9263317114684684
C26-L,L,0.9072512293901142
C26-L,L,0.7948438251679466
C26-L,L,0.7097248515106719
C26-L,L,0.7531314505289273
C26-L,L,0.9470866519265644
C26-L,L,0.9388761384822428
C26-L,L,0.643970765726593
C26-L,L,0.8603792786599408
C26-L,L,0.9387452371073078
C26-L,L,0.8163189151049671
C26-L,L,0.8544106380143047
C26-L,L,0.9266923722595066
C26-L,L,0.9594363839013512
C26-L,L,0.972902740391892
C26-L,L,0.8566636432887463
C26-L,L,0.9004406575197207
C26-L,L,0.9190965975236832
C26-L,L,0.8190251849280933
C26-L,L,0.8967044629315746
C26-L,L,0.8272369527618176
C26-L,L,0.9231716680403208
C26-L,L,0.8899543995039232
C26-L,L,0.9526705935078752
C26-L,L,0.922039502952798
C26-L,L,0.9077474512207
C26-L,L,0.8429523023934236
C26-L,L,0.812533554903085
C26-L,L,0.9055873804755954
C26-L,L,0.8773626409966655
C26-L,L,0.9485989893514888
C26-L,L,0.8749553259653864
C26-L,L,0.7973154170969035
C26-L,L,0.9493796759568172
C26-L,L,0.7667347749713511
C26-L,L,0.930820833443471
C26-L,L,0.914958525975344
C26-L,L,0.795588211728365
C26-L,L,0.7851212319030417
C26-L,L,0.9038453375745577
C26-L,L,0.7083520604463813
C26-L,L,0.9296609414550742
C26-L,L,0.9871401676369768
C26-L,L,0.7591168215763144
C26-L,L,0.7606875297551094
C26-L,L,0.9494110115459112
C26-L,L,0.8017313167471177
C26-L,L,0.8656428075204128
C26-L,L,0.942519313943136
C26-L,L,0.7994860824053545
C26-L,L,0.7566098605821908
C26-L,L,0.8753507319790982
C26-L,L,0.9424235210006482
C26-L,L,0.7979825026533273
C26-L,L,0.8652324371345775
C26-L,L,0.93172487426496
C26-L,L,0.9144580319602952
C26-L,L,0.8999350238223988
C26-L,L,0.4782887775344406
C26-L,L,0.9423485204900066
C26-L,L,0.9802279127268568
C26-L,L,0.9382175605634314
C26-L,L,0.8559769749606772
C26-L,L,0.8108489344037508
C26-L,L,0.7953806188413216
C26-L,L,0.6421178219238632
C26-L,L,0.7757796620619573
C26-L,L,0.9010060818006932
C26-L,L,0.8832810044481549
C26-L,L,0.9522678178564522
C26-L,L,0.7171879340922553
C26-L,L,0.8156842139162606
C26-L,L,0.8279288147702256
C26-L,L,0.8880582109244385
C26-L,L,0.6974435512201868
C26-L,L,0.8493692469123901
C26-L,L,0.8682594342510133
C26-L,L,0.6447629276163813
C26-L,L,0.8959157989053766
C26-L,L,0.9516010557528553
C26-L,L,0.95809360616826
C26-L,L,0.9930148145354786
C26-M,M,0.817494194768786
C26-M,M,0.884606454881696
C26-M,M,0.8036381491733533
C26-M,M,0.8469360619870687
C26-M,M,0.9170041663285876
C26-M,M,0.7156352572587057
C26-M,M,0.9143173403381698
C26-M,M,0.9571603991751658
C26-M,M,0.8190833156432401
C26-M,M,0.9488899782835504
C26-M,M,0.9344629081141044
C26-M,M,0.8493953709047213
C26-M,M,0.9513692111376228
C26-M,M,0.9048871655154304
C26-M,M,0.3920979595675866
C26-M,M,0.9796170962265724
C26-M,M,0.7968275969206937
C26-M,M,0.8664185326069159
C26-M,M,0.9207970469581528
C26-M,M,0.880191673428035
C26-M,M,0.8925302347709391
C26-M,M,0.7114462687330234
C26-M,M,0.9551177856678909
C26-M,M,0.8683004924358606
C26-M,M,0.7811030491233382
C26-M,M,0.8370742545822933
C26-M,M,0.8744562216186
C26-M,M,0.8222071613919099
C26-M,M,0.8493044723109883
C26-M,M,0.9516206285601436
C26-M,M,0.8804146354234857
C26-M,M,0.9181463571793784
C26-M,M,0.979423501971724
C26-M,M,0.8304865786954123
C26-M,M,0.7961650827222999
C26-M,M,0.9342816757161504
C26-M,M,0.961764322701922
C26-M,M,0.7925559081345726
C26-M,M,0.9235552843028224
C26-M,M,0.8652946027815762
C26-M,M,0.8692508032330112
C26-M,M,0.9535147846356968
C26-M,M,0.9193506462120812
C26-M,M,0.8436065475801098
C26-M,M,0.9734810075275638
C26-M,M,0.948397677904287
C26-M,M,0.9168061614926096
C26-M,M,0.8835051121810614
C26-M,M,0.8746690052887494
C26-M,M,0.9434167906743816
C26-M,M,0.8362984855414851
C26-M,M,0.9819342131720386
C26-M,M,0.9370344835706544
C26-M,M,0.8047695391518933
C26-M,M,0.8467071677582464
C26-M,M,0.90108241082513
C26-M,M,0.933424195961186
C26-M,M,0.945041302616663
C26-M,M,0.8764411501040311
C26-M,M,0.8179821220309947
C26-M,M,0.7926091920829307
C26-M,M,0.8419702200165199
C26-M,M,0.873381409310403
C26-M,M,0.9057896738581744
C26-M,M,0.6910379922985632
C26-M,M,0.9439657621163056
C26-M,M,0.874688180007956
C26-M,M,0.8915471259280047
C26-M,M,0.7724339388461932
C26-M,M,0.9178200041204214
C26-M,M,0.8355997939415658
C26-M,M,0.909253302820584
C26-M,M,0.8464276977365973
C26-M,M,0.7449325813532658
C26-M,M,0.8508900633281402
C26-M,M,0.9148715926174588
C26-M,M,0.9122602197162288
C26-M,M,0.8784464260369237
C26-M,M,0.7433110904651024
C26-M,M,0.9206688666111238
C26-M,M,0.9394120290902156
C26-M,M,0.65159875391992
C26-M,M,0.8490245430451524
C26-M,M,0.9309650134946972
C26-M,M,0.8869711851262781
C26-M,M,0.9453723340198688
C26-M,M,0.9643028493675132
C26-M,M,0.9076739555785648
C26-M,M,0.9419093141462168
C26-M,M,0.881419125441344
C26-M,M,0.9630261883529008
C26-M,M,0.8223094748021468
C26-M,M,0.8719475510739132
C26-M,M,0.8275191537864708
C26-M,M,0.9224343542177224
C26-M,M,0.8916886255705364
C26-M,M,0.5110063115899206
C26-M,M,0.9071796350645568
C26-M,M,0.7863779509104356
C26-M,M,0.8564994957106795
C26-M,M,0.942829014212168
C26-M,M,0.8924675037399653
C26-M,M,0.8140239198678654
C26-M,M,0.8606173290849998
C26-M,M,0.8122070294749139
C26-M,M,0.790619884508339
C26-M,M,0.9614884244711678
C26-M,M,0.7961840834706937
C26-M,M,0.8940256176824968
C26-M,M,0.7055776074697733
C26-M,M,0.8470153121768031
C26-M,M,0.955675991078991
C26-M,M,0.8298197125673252
C26-M,M,0.8658224085299383
C26-M,M,0.8972760687826785
C26-M,M,0.98664912768213
C26-M,M,0.8890759256013511
C26-M,M,0.9810400344916788
C26-M,M,0.8545408437747978
C26-M,M,0.8863257781832098
C26-M,M,0.9083182875466336
C26-M,M,0.9968986193409186
C26-M,M,0.9342697531758476
C26-M,M,0.92250798095845
C26-M,M,0.9564533253746272
C26-M,M,0.9485926556049856
C26-M,M,0.6396077268771916
C26-M,M,0.9106696115339998
C26-M,M,0.8307586672637695
C26-M,M,0.8574448781304476
C26-M,M,0.9354149395501576
C26-M,M,0.98520985878781
C26-M,M,0.931404929155099
C26-M,M,0.8463432248593961
C26-M,M,0.9105009634541456
C26-M,M,0.7529372636942289
C26-M,M,0.8239251120114932
C26-M,M,0.9152630707643068
C26-M,M,0.8662752505934227
C26-M,M,0.953875975631811
C26-M,M,0.8471965662319045
C26-M,M,0.9826422858557566
C26-M,M,0.8703038385647054
C26-M,M,0.8751465892509547
C26-M,M,0.8638624434799518
C26-M,M,0.7859909851896741
C26-M,M,0.8735198362612873
C26-M,M,0.8609058581231603
C26-M,M,0.852778246138866
C26-M,M,0.9185384307652332
C26-M,M,0.8932490637856947
C26-M,M,0.8379056335023627
C26-M,M,0.9277054890733404
C26-M,M,0.8213358939799535
C26-M,M,0.6543339533013363
C26-M,M,0.9352103233587892
C26-M,M,0.8908722245688427
C26-M,M,0.7440039154138831
C26-M,M,0.8891876056163844
C26-M,M,0.943318992814093
C26-M,M,0.9697806230116102
C26-M,M,0.7776006869152712
C26-M,M,0.7831951731269851
C26-M,M,0.9168440510196074
C26-M,M,0.7110770857802388
C26-M,M,0.9180462066539048
C26-M,M,0.912476291130334
C26-M,M,0.8943955508640721
C26-M,M,0.9004520027499876
C26-M,M,0.799366221690129
C26-M,M,0.8681513777485657
C26-M,M,0.8686738080018391
C26-M,M,0.8960343269652657
C26-M,M,0.9773610981007192
C26-M,M,0.864707878431836
C26-M,M,0.7844697579567169
C26-M,M,0.918738887675018
C26-M,M,0.9215799085431374
C26-M,M,0.5350987768573267
C26-M,M,0.9221084108099292
C26-M,M,0.9083477052711308
C26-M,M,0.8337873337258399
C26-M,M,0.8288645698179805
C26-M,M,0.9058523658589162
C26-M,M,0.9740662673651586
C26-M,M,0.8807706124063434
C26-M,M,0.8184321616495289
C26-M,M,0.4678866140955706
C26-M,M,0.9074246290661936
C26-M,M,0.9401911140264
C26-M,M,0.9194034993819238
C26-M,M,0.8648744566334607
C26-M,M,0.867908261592121
C26-M,M,0.8000730232395379
C26-M,M,0.8824639286184572
C26-M,M,0.9485738916561516
C26-M,M,0.8585005901455571
C26-M,M,0.7856976962612914
C26-M,M,0.9089438807586148
C26-M,M,0.8582666300517259
C26-M,M,0.8866338707959392
C26-M,M,0.9142758893583488
C26-M,M,0.948031073226493
C26-M,M,0.8179850994027588
C26-M,M,0.8874846769968421
C26-M,M,0.7588802431098729
C26-M,M,0.8894938349623447
C26-M,M,0.861840100472628
C26-M,M,0.8606527871673273
C26-M,M,0.8778733065141352
C26-M,M,0.8970796963069623
C26-M,M,0.785467416822306
C26-M,M,0.8885303186840704
C26-M,M,0.9089792491480198
C26-M,M,0.9148069250509094
C26-M,M,0.94026415827505
C26-M,M,0.9093735269327824
C26-M,M,0.6854389664451807
C26-M,M,0.9358172438157027
C26-M,M,0.8057483956809981
C26-M,M,0.925306661501138
C26-M,M,0.8808834860666251
C26-M,M,0.9288125860791911
C26-M,M,0.8319688193197986
C26-M,M,0.8693399007981661
C26-M,M,0.9374141420091148
C26-M,M,0.8868303562672322
C26-M,M,0.902624006941963
C26-M,M,0.9029471077097638
C26-M,M,0.8450159419423806
C26-M,M,0.9087596490774024
C26-M,M,0.8121439259693536
C26-M,M,0.7741664714545821
C26-M,M,0.9288545647296916
C26-M,M,0.9431063745758492
C26-M,M,0.9228749863592014
C26-M,M,0.8729066711835765
C26-M,M,0.8587000481657092
C26-M,M,0.8530919129320863
C26-M,M,0.8704756786536183
C26-M,M,0.8876972817307272
C26-M,M,0.9034202237933312
C26-M,M,0.8575581684924691
C26-M,M,0.8704064239240317
C26-M,M,0.7598833262857261
C26-M,M,0.9634276019484952
C26-M,M,0.8429587453977745
C26-M,M,0.8579692308735827
C26-M,M,0.7743553523920259
C26-M,M,0.7451176439681433
C26-M,M,0.8612377082197478
C26-M,M,0.7485499268915725
C26-M,M,0.8966790188622641
C26-M,M,0.926005883518232
C26-M,M,0.9537335195216295
C26-M,M,0.8805331003479957
C26-M,M,0.8999036018560131
C26-M,M,0.9436541222130158
C26-M,M,0.7566597381219244
C26-M,M,0.8854619131124588
C26-M,M,0.901225159199122
C26-M,M,0.7048083041686901
C26-M,M,0.8454069159024595
C26-M,M,0.8378616171749504
C26-M,M,0.9590757738130032
C26-M,M,0.7446072439152553
C26-M,M,0.8464784684285172
C26-M,M,0.9208102544637344
C26-M,M,0.8453211674530173
C26-M,M,0.974099312816395
C26-M,M,0.9670381590040188
C26-M,M,0.8626959637169757
C26-M,M,0.9203073062378068
C26-M,M,0.8960902064223044
C26-M,M,0.9080610387992978
C26-M,M,0.739064999843116
C26-M,M,0.8365056039448809
C26-M,M,0.8769815135879098
C26-M,M,0.9382240741469262
C26-M,M,0.8715725506359279
C26-M,M,0.8432082210899777
C26-M,M,0.9216542341344331
C26-M,M,0.891473905411915
C26-M,M,0.8006974066867885
C26-M,M,0.882317310436747
C26-M,M,0.8846828515162555
C26-M,M,0.5772240007746355
C26-M,M,0.9348492272792164
C26-M,M,0.8434634099894806
C26-M,M,0.8491162969164154
C26-M,M,0.8139106513191894
C26-M,M,0.7935919802854353
C26-S,S,0.759445499446621
C26-S,S,0.9616817969287276
C26-S,S,0.7496761653779807
C26-S,S,0.724280648191167
C26-S,S,0.7235268712146714
C26-S,S,0.8702248447254156
C26-S,S,0.8614898891402316
C26-S,S,0.8697725007624806
C26-S,S,0.8139291601072481
C26-S,S,0.8403379424420434
C26-S,S,0.9277820544712516
C26-S,S,0.7449936573260431
C26-S,S,0.8861109415397698
C26-S,S,0.9403161066197396
C26-S,S,0.957383795538756
C26-S,S,0.9695943287927604
C26-S,S,0.9709216831287028
C26-S,S,0.6907962038662981
C26-S,S,0.891607021340989
C26-S,S,0.7881209897730199
C26-S,S,0.763053847814907
C26-S,S,0.9629008865396512
C26-S,S,0.8472402633463174
C26-S,S,0.8287682713918978
C26-S,S,0.8757221475001815
C26-S,S,0.9441116223181348
C26-S,S,0.9125210828698452
C26-S,S,0.6144342250601931
C26-S,S,0.7702626990990009
C26-S,S,0.8598591806211417
C26-S,S,0.5889121848522727
C26-S,S,0.970837810834754
C26-S,S,0.8314245013767315
C26-S,S,0.645908576515579
C26-S,S,0.9168062046594484
C26-S,S,0.9151337542546566
C26-S,S,0.7555747951937872
C26-S,S,0.9618806750001128
C26-S,S,0.8946469563156981
C26-S,S,0.9073925430239994
C26-S,S,0.7452708881439335
C26-S,S,0.8410775220256328
C26-S,S,0.9416870598066662
C26-S,S,0.9042863183034636
C26-S,S,0.9720586557575436
C26-S,S,0.8152700359828019
C26-S,S,0.8381510745845938
C26-S,S,0.8862464268228791
C26-S,S,0.8916758924469022
C26-S,S,0.8899460845296913
C26-S,S,0.8422747728465927
C26-S,S,0.7533919333647254
C26-S,S,0.8861987974990616
C26-S,S,0.8199568426827929
C26-S,S,0.8642292673426462
C26-S,S,0.7771220442495825
C26-S,S,0.8487490936235245
C26-S,S,0.7027341040888363
C26-S,S,0.915031657952214
